,gene_name,ADA,ADE,ADF,ADL,AFD,AIA,AIB,AIM,AIN,AIY,AIZ,ALA,ALM,ALN,AQR,AS,ASEL,ASER,ASG,ASH,ASI,ASJ,ASK,AUA,AVA,AVB,AVD,AVE,AVF,AVG,AVH,AVJ,AVK,AVL,AVM,AWA,AWB,AWC_OFF,AWC_ON,BAG,BDU,CAN,CEP,DA,DA1,DA9,DB,DB01,DB02,DD,DVA,DVB,DVC,FLP,HSN,I1,I2,I3,I4,I5,I6,IL1,IL2_DV,IL2_LR,LUA,M1,M2,M3,M4,M5,MC,MI,NSM,OLL,OLQ,PDA,PDB,PDE,PHA,PHB,PHC,PLM,PLN,PQR,PVC,PVD,PVM,PVN,PVP,PVQ,PVR,PVT,PVW,RIA,RIB,RIC,RID,RIF,RIG,RIH,RIM,RIP,RIR,RIS,RIV,RMD_DV,RMD_LR,RME_DV,RME_LR,RMF,RMG,RMH,SAA,SAB,SDQ,SIA,SIB,SMB,SMD,URA,URB,URX,URY,VA,VA1,VA12,VB,VB01,VB02,VC,VC_4_5,VD
WBGene000194772,cest-17,0,0,0,9.327188836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.522070344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0245136,0,1.926247799,1.57402907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.60365338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.21156351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.335820761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000209392,W02D7.3,0,0,0,2.737024853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.81029302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.116403065,71.72249005,0,0,0,0,0,176.2735766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.483809206,0,0,0,0,5.693786587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000209412,W02D7.5,0,0,0,140.3490227,0,0,0,0,0,0,0,0,0,0,9.726935414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.773172862,0,0,0,0,15.84907648,0,2.31416451,3.966790572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.942676062,0,0,0,0,0,11.56727691,0,0,0,0,11.55142574,0,0,0,0,0,0,0,0,0,0,0,0,0,3.646667093,0,0,4.421230144,0,0,0,14.84108913,0,0,0,0,0,0,0,0,25.96674104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.03831723,0,0,0,0
WBGene000446962,F52E1.14,0,0,0,0.685491771,0,0,0,0,0,1.062135273,0,0,0,0,0,0,3.551472793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.227825998,0,0,1.439168715,0,0,0,0,0,5.633935338,0,0,43.31986048,0,0,0,1.673942235,0,273.7167965,2.024630871,0,39.47513235,0,0,0,0,32.55298563,0,3.274236218,0,0,0,35.72321652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.43422851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000186982,vha-18,0,0,0,10.46019381,61.0217373,0,0,0,0,0,0,0,0,0,57.32949534,0,0,0,0,0,42.11236943,7.111077909,13.46118531,6.371693601,0,0,0,0,0,10.82098934,0,0,0,0,0,0,0,0,0,26.8960077,0,0,28.78161473,0,0,0,0,0,0,0,0,0,0,0,0,31.00790013,0,68.32920429,240.1975591,0,0,0,33.82267621,0,0,0,0,0,0,0,0,0,19.16401952,0,0,0,0,53.13343664,43.26449221,19.39782206,0,0,0,86.22726235,0,0,0,0,0,0,0,0,3.58385277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.05431109,0,0,0,0,0,0,0,0,0,0
WBGene000040782,pos-1,0,0,0,3.192588414,0,0,0,0,0,0,0,0,0,0,51.05789022,0,0,0,0,0,6.048654747,6.566215034,31.54484506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.01103261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.17370839,0,0,0,34.48259851,0,0,0,0,18.98446889,0,0,0,0,4.14231144,0,0,0,0,116.5600946,0,0,0,0,0,10.65456571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.52890938,0,0,0,0,0,0,0,0,0,0
WBGene000182842,F41E6.1,0,0,0,1.094510132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.01096723,0,0,1.799873451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77642481,13.75104545,0,0,0,0,6.884848152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.306035022,3.953303375,0,0,0,72.13534968,0,0,0,0,0,0,0,5.278780884,0,0,0,0,0,0,0,0,0,0,31.12386186,0,0,0,0,0,0,0,0,0,0,0
WBGene000182932,F41E6.12,0,0,0,13.21844492,0,0,0,0,0.832356873,5.243551437,0,0,0,0,0,0,0,0,1.157733165,12.55985545,0,0,0,0,0,0,0,0,0,0,2.724388969,0,0,0.892829439,0,0,0,0,0,0,1.100838737,8.621312478,0,0,0,0,0,0,0,0,0,0.876802466,1.54185587,0,0,0,97.46588694,0,0,1.482712614,0,0,1.227335876,0,0,1.316870314,0,0,0,0,0,2.068991686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790589433,0,0,2.399519967,0,4.209306643,0,0,0,0,0,0,0,0,0,0,0.298512625,0,0,0,0,6.333631909,0,0,0,2.050154992,0,0,0,0,0,0,0.598843828,0,0,0,0,0,0,0,2.702391199,0,8.781720155
WBGene000225392,ZC190.5,0,0,0,19.84287316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.289288721,194.7130485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25538814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000225512,ZC196.8,0,0,0,121.839629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.595376486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5903505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000225522,ZC196.9,0,0,0,45.42869882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.4881427,1860.457338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000225502,droe-8,0,0,0,2.644183996,0,0,0.710830034,0,0,0,0,0,0,0,0,0,0,0.448471801,0,0,0,0,0,0,0,1.216859298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.588182704,0,0,0,0,0,0,0,0,1.004942222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.57269124,52.21594307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.869055913,0,0,0,0,0,0,21.85593823,0,0,8.90966703,5.919562054,0,0,1.697436037,0,5.644463914,0,0,0,0,0,0,0,0,0,0,0,0,58.13120842,0,0,0,0,0,0,0
WBGene000205552,nhr-219,0,0,0,1.492825999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.534167078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.46221399,13.23092681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000061432,str-84,0,0,0,133.806969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.88220777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.9674691,40.83726445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.879637301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000055352,sri-23,0,0,0,81.78516108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.82875037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000191092,F59E11.2,0,0,0,90.94564285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.62211899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.359001531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000058922,srx-1,0,0,0,217.272232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.3058707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000058942,srx-3,0,0,0,15.69182398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.53549105,0,0,0,0,0,0,0,0,0,0,0,0,2.444075315,0,17.9709174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.420351491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.74770085,3.366631463,0,0,0,0,0,0,2.583873363,0,0,0,0,0,0,2.646556566,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000198512,oac-41,0,0,0,66.1411636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.134839661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.57486129,0,0,0,0,0,0,0,0,0,0,8.799947035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.527434262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.43653414,0,0,0,0,0,0,0,0,0,0,0
WBGene000446172,bus-1,0,0,0,6.7392267,0,0,0,0,33.6538532,15.29352851,4.691903591,0,0,0,0,0,0,0,0,16.00025723,0,0,10.64754038,0,0,0,0,0,63.86974293,0,0,0,0,0,0,0,80.87916212,0,0,2.314620604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9271578,0,0,0,0,0,0,0,0,0,0,76.14654259,0,0,0,0,0,0,0,0,0,0,14.37212508,0,0,0,0,0,0,0,0,6.242070824,0,0,0,0,0,0,0,0,0,0,0,172.7342452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.06653023,0,0,0,0,0,0,0,0,0,0,0
WBGene000160932,srsx-34,0,0,0,72.45995621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.6922923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.67702266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.23930456,283.400765,0,0,0,0,0,0,6.572745085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000160922,cyp-33B1,0,0,0,1.715011468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.501850139,3.593642836,0,20.99935743,0,0,0,0,0,0,0,0,1.364747018,0,0,0,10.41701017,19.41074434,9.072661207,11.37759559,0,0,0,0,0,0,0,0,0,0,0,0,4.142434483,0,0,0,0,0,0,0,0,0,0,0,1.021697076,0,0,0,0,0,0,0,0,1.601064664,0,0,0,0,0,12.80006802,0,0,0,0,6.308067383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.34672824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000160912,nhr-30,0,0,0,1.377727849,3.407439176,0,0,0,0,0,0,0,0,0,0,0,18.41485061,61.4002403,17.09800736,0,34.19602672,25.2256079,5.456480587,40.73079084,0,0,0,0,0,0,0,0,0,0,0,25.98627021,0,12.52212366,2.212012515,4.71207528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.006850293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.315732527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000160962,C25E10.7,0,0,0,608.4229658,0,0,0,0,0,0,0,0,0,0,0,0,48.04334834,0,48.29451149,0,0,847.5525159,15.15734711,0,0,0,0,0,0,0,0,0,0,0,0,28.36126615,0,38.5869664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035.569852,0,0,0,0,0,0,0,0,0,0,30.23784117,0,0,0,0,0,0,0,0,0,0,0,67.93552016,0,0,0,0,0,0,0,0,0,136.7724107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000208642,oac-50,0,0,0,3.562434704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.9920777,0,0,0,0,0,0,0,0,0,0,0,0,14.56428144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.2533966,0,0,0,0,0,0,0,0,0
WBGene000176602,F21C10.11,0,0,0,4.960173834,0,0,0,0,0,9.594141695,0,0,0,0,0,0,0,0,1.928164304,1.740297159,1.457496622,11.41859205,12.30761004,0,0,0,0,0,0,0,0,0,0,0.602311604,0,1.387486267,0,0,0,0,0,0.691154267,0,0,0,0,0,1.203705237,0,0,0,0,0,0,17.31656214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047282534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6109715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.043376685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000176522,F21C10.1,0,0,0,75.55047781,5.972365959,0,0,0,0,0,0,0,2.462174884,0,0,0,0,0,0,2.684322858,5.793947969,2.243754053,1.842482637,0,0,0,0,0,0,0,2.532386029,0,0,0,1.326368323,6.598258783,0,11.85348071,0,0,0,0,0,0,0,0,0,3.861444984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.483517319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000042162,ptr-1,0,0,0,0.265649075,3.379231898,0,0,0,17.77236064,2.358868386,0,0,0,0,0,0,0,0,0,0,2.602694188,0,0,1.354425593,0,0,0,0,0,0,0.572498778,0,0,0,0,13.25883197,0,11.95508197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.268704246,2.443668179,0,0,0.949086923,0,0,5.842021636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.12386186,0,0,0,0,17.6717154,0,0,0,0,0,0
WBGene000042112,ptd-2,0,0,0,1.532721897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417350949,18.44630533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.01368123,0,3.23922176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.521277381,0,0,0,0,1.667497666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35372792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000171972,F07C3.9,0,0,0,52.18083229,0,0,0,0,0,0,0,0,9.494665051,0,0,0,23.20228933,0,0,0,13.13862182,25.18559509,24.70159054,0,0,0,0,0,0,0,0,0,0,0,70.78302781,12.07529601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.0520436,290.2249617,0,0,0,0,0,0,0,0,0,0,0,0,0,19.11210003,0,15.06151382,0,0,0,0,0,0,115.4284376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.47262049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene002025112,F07C3.16,0,0,0,52.22239374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.660990637,0,10.39027486,0,0,0,0,0,0,0,0,0,0,0,0,0,3.295221269,0,1.564216332,1.906868798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348391079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.574423416,0,0,0,0,0,0,0,5.840021847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000019542,hlh-10,0,0,0,48.73939422,0,0,0,0,0,0,0,0,0,0,0,0,150.0630801,201.4078146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.4461647,0,0,0,0,0,0,0,0,0,0,0,0,25.3688595,0,0,0,0,0,0,0,0,0,26.03921526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.14445465,0,597.3722211,0,0,160.2763123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000085562,F07D3.3,0,0,0,3.411106596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4265943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0531576,0,0,0,0,0,0,0,0,3.246763788,0,0,0,0,0,0,611.6695726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.80267711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.58674969,0,0
WBGene000014492,flp-6,0,0,0,44.6522614,3331.303774,0,0,0,0,0,0,0,524.9623651,0,27.09052632,0,4571.824313,5731.846954,0,0,0,0,0,965.0752957,0,0,7190.448871,1261.925587,0,0,0,0,0,8289.876119,0,0,2017.348406,2642.461871,3150.436252,3864.617021,0,0,0,0,0,0,0,0,0,0,0,0,0,1343.531265,0,0,0,351.5479351,0,0,0,0,0,0,0,0,0,0,0,0,0,21424.89559,0,274.2794625,0,3199.73897,0,467.4963608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068.158356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987.270184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2706.202801,125.253319,0
WBGene000147342,F11A3.3,0,0,0,9.759919832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.83055667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000091022,F25B3.5,0,0,0,3.472574747,15.21048821,0,0,1.02463628,56.53993718,2.56747439,0,0,0,0,0,0,32.18520156,7.114956458,20.48732845,1.845398328,35.80863059,25.20825408,4.318764479,0,0,0,0,0,0,0,9.01137908,0,0,0,0,15.35533921,0,40.42150044,8.501824778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.79453451,0,0,0,0,0,0,0,3.645763615,0,0,0,0,0,0,0,0,0,2.876693567,0,0,29.836496,0,0,28.75400335,11.25154059,0,0,1.88743306,0,0,0,0,0,0,0,0,0,55.46737774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.890774285,0,0,0,0,0,0,0,0,7.096797115,2.856523274,0,0,0,0,0,0,0,0,0,0
WBGene000018422,her-1,0,0,0,239.4810607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.067655031,0,0,0,6.308067383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.023525352,0
WBGene000056962,sru-33,0,0,0,11.93097125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.615450921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.08746715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.38025015,3.990898459,0,0,0,0,0,0,0,0,0,5.711804893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000056922,sru-29,0,0,0,29.66574413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.68307401,68.51990177,2.329466895,0,0,0,0,0,0,210.2892727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.533345507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.776456054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000056992,sru-36,0,0,0,1.515561845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.94445273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.10934357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.139763546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000117022,srab-18,0,0,0,50.73299807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.15028484,2.930387639,94.11703147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.89548778,2.874476259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000115702,sre-28,0,0,0,16.71825509,0,0,0,0,0,0,0,11.51958332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
